Order ID,Order Date,Customer Name,Region,State,City,Category,Sub Category,Product Name,Sales,Profit,Quantity,Discount
CA-2024-10380,2024-10-15,Jack Thomas,East,Massachusetts,Boston,Furniture,Furnishings,Desk Organizer Organizer Tray,1056.9,44.28,10,0.5
CA-2025-10380,2025-05-09,Nathan Clark,Central,Illinois,Chicago,Office Supplies,Paper,Photo Paper Glossy,27.04,10.47,2,0.2
CA-2025-10380,2025-01-01,Bob Johnson,South,Florida,Miami,Office Supplies,Fasteners,Paperclips Box of 500,253.38,91.98,6,0.0
CA-2024-10381,2024-03-23,Grace Taylor,South,Florida,Miami,Technology,Copiers,Brother Monochrome Copier,1586.81,375.12,7,0.0
CA-2024-10381,2024-05-16,Grace Taylor,East,New York,New York City,Technology,Phones,Google Pixel 7,3245.88,1101.96,11,0.1
CA-2025-10381,2025-10-20,David Chen,West,California,Los Angeles,Furniture,Bookcases,4-Shelf Wood Bookcase,1835.16,-34.8,7,0.0
CA-2025-10382,2025-05-18,Nathan Clark,South,North Carolina,Charlotte,Office Supplies,Paper,Premium Copy Paper A4,151.07,80.1,10,0.2
CA-2024-10382,2024-09-30,Nathan Clark,East,Pennsylvania,Philadelphia,Technology,Accessories,Mechanical Keyboard,2155.92,637.06,4,0.2
CA-2025-10382,2025-01-08,Emily Davis,South,North Carolina,Charlotte,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,3452.3,-481.33,12,0.3
CA-2024-10383,2024-08-15,Emily Davis,East,New York,New York City,Furniture,Tables,Folding Utility Table,1489.86,-33.61,4,0.15
CA-2025-10383,2025-08-02,Emily Davis,East,Massachusetts,Boston,Technology,Phones,Samsung Galaxy S23,717.17,208.16,1,0.0
CA-2025-10383,2025-02-26,Nathan Clark,East,Pennsylvania,Philadelphia,Office Supplies,Binders,Ring Binder 2-Inch,143.58,63.59,12,0.0
CA-2025-10384,2025-09-23,Jack Thomas,South,North Carolina,Charlotte,Office Supplies,Appliances,Countertop Microwave,25.11,13.0,1,0.0
CA-2025-10384,2025-03-10,Alice Smith,West,California,Los Angeles,Technology,Copiers,Canon ImageRUNNER,4673.33,827.99,8,0.0
CA-2024-10384,2024-02-07,Leo Harris,South,Florida,Miami,Technology,Copiers,HP LaserJet Pro,2225.17,351.64,3,0.1
CA-2025-10385,2025-04-21,Olivia Lewis,West,Washington,Seattle,Furniture,Chairs,Ergonomic Mesh Office Chair,1568.38,-114.71,12,0.15
CA-2025-10385,2025-07-03,Henry Wilson,West,California,Los Angeles,Technology,Accessories,Noise-Cancelling Headphones,1513.01,457.86,2,0.0
CA-2025-10385,2025-06-27,Henry Wilson,West,California,Los Angeles,Technology,Phones,Samsung Galaxy S23,3985.64,1348.72,6,0.1
CA-2024-10386,2024-09-29,Olivia Lewis,East,Pennsylvania,Philadelphia,Technology,Phones,iPhone 14,1361.65,481.93,6,0.0
CA-2024-10386,2024-06-03,Mia Martin,West,Washington,Seattle,Office Supplies,Fasteners,Paperclips Box of 500,631.8,238.53,10,0.0
CA-2025-10386,2025-02-08,Carol Martinez,Central,Texas,Houston,Technology,Accessories,Mechanical Keyboard,3546.05,1410.02,11,0.1
CA-2024-10387,2024-07-15,Grace Taylor,Central,Illinois,Chicago,Office Supplies,Art,Sketchbook 100 Pages,23.03,7.69,1,0.0
CA-2024-10387,2024-06-17,Nathan Clark,South,Georgia,Atlanta,Technology,Phones,Samsung Galaxy S23,3551.48,1244.83,5,0.0
CA-2024-10387,2024-03-01,Henry Wilson,West,California,Los Angeles,Office Supplies,Art,Acrylic Paint Set,56.75,29.47,5,0.0
CA-2024-10388,2024-02-26,Carol Martinez,Central,Texas,Houston,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,240.2,-26.46,1,0.3
CA-2025-10388,2025-02-02,Olivia Lewis,West,California,San Francisco,Furniture,Bookcases,Corner Display Cabinet,721.79,-55.38,6,0.3
CA-2025-10388,2025-05-20,Henry Wilson,East,Pennsylvania,Philadelphia,Furniture,Furnishings,LED Desk Lamp,1279.79,-141.03,11,0.3
CA-2025-10389,2025-10-16,Karen White,South,Florida,Miami,Furniture,Chairs,Leather Executive High-Back Chair,1935.51,-211.59,10,0.15
CA-2025-10389,2025-02-13,Emily Davis,Central,Texas,Houston,Technology,Accessories,Mechanical Keyboard,4024.11,1560.55,12,0.0
CA-2025-10389,2025-06-07,Mia Martin,West,California,Los Angeles,Technology,Machines,Laminator Core,5038.4,1509.4,8,0.0
CA-2025-10390,2025-05-30,Ivy Anderson,South,North Carolina,Charlotte,Technology,Copiers,Canon ImageRUNNER,6303.29,1370.03,9,0.2
CA-2024-10390,2024-02-28,Frank Miller,South,North Carolina,Charlotte,Furniture,Furnishings,Desk Organizer Organizer Tray,379.7,16.83,3,0.3
CA-2025-10390,2025-05-03,Ivy Anderson,West,Washington,Seattle,Technology,Copiers,HP LaserJet Pro,1256.13,350.35,12,0.1
CA-2024-10391,2024-07-28,Leo Harris,West,Washington,Seattle,Technology,Accessories,USB-C Hub,419.46,91.55,3,0.2
CA-2025-10391,2025-05-19,Alice Smith,West,Washington,Seattle,Furniture,Furnishings,LED Desk Lamp,830.85,-80.89,8,0.15
CA-2025-10391,2025-05-10,Frank Miller,East,Massachusetts,Boston,Technology,Machines,Heavy-Duty Shredder,1253.69,305.63,6,0.0
CA-2024-10392,2024-10-25,Bob Johnson,West,California,Los Angeles,Furniture,Chairs,Stool Adjustable Height,3566.28,-212.9,12,0.15
CA-2024-10392,2024-06-11,David Chen,Central,Illinois,Chicago,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,2419.44,-304.9,12,0.5
CA-2025-10392,2025-04-30,Bob Johnson,East,New York,New York City,Technology,Copiers,HP LaserJet Pro,2572.85,1006.12,8,0.0
CA-2025-10393,2025-03-22,Nathan Clark,East,Pennsylvania,Philadelphia,Technology,Accessories,USB-C Hub,2441.04,754.17,12,0.2
CA-2025-10393,2025-08-01,Bob Johnson,West,California,Los Angeles,Furniture,Tables,Standing Desk Birch Wood,2993.89,-105.76,7,0.0
CA-2025-10393,2025-07-20,Leo Harris,East,Pennsylvania,Philadelphia,Furniture,Chairs,Stool Adjustable Height,1856.65,26.42,7,0.15
CA-2025-10394,2025-05-05,Henry Wilson,East,New York,New York City,Office Supplies,Fasteners,Push Pins Assorted Colors,464.62,247.93,12,0.0
CA-2024-10394,2024-09-02,Olivia Lewis,South,Georgia,Atlanta,Furniture,Chairs,Ergonomic Mesh Office Chair,1317.04,-195.94,7,0.15
CA-2025-10394,2025-05-28,Alice Smith,South,Florida,Miami,Technology,Machines,3D Printer Pro,888.21,232.32,5,0.1
CA-2025-10395,2025-04-17,Grace Taylor,Central,Illinois,Chicago,Office Supplies,Appliances,Countertop Microwave,444.5,239.36,9,0.2
CA-2025-10395,2025-09-10,Alice Smith,Central,Texas,Austin,Technology,Phones,Samsung Galaxy S23,4635.87,1650.29,10,0.0
CA-2024-10395,2024-07-31,Ivy Anderson,South,Florida,Miami,Office Supplies,Paper,Recycled Notepad Pack,391.9,168.64,10,0.0
CA-2024-10396,2024-08-19,Carol Martinez,West,California,San Francisco,Office Supplies,Paper,Recycled Notepad Pack,248.85,140.86,4,0.0
CA-2024-10396,2024-08-07,Olivia Lewis,West,California,San Francisco,Furniture,Tables,Standing Desk Birch Wood,1528.89,-131.85,11,0.15
CA-2024-10396,2024-12-28,Nathan Clark,South,North Carolina,Charlotte,Office Supplies,Appliances,Compact Refrigerator,691.91,380.03,9,0.0
CA-2024-10397,2024-11-26,Nathan Clark,West,Washington,Seattle,Furniture,Bookcases,Metal Storage Bookshelf,1294.92,-104.87,10,0.5
CA-2024-10397,2024-03-20,Ivy Anderson,Central,Texas,Austin,Technology,Phones,iPhone 14,4581.05,983.84,7,0.0
CA-2025-10397,2025-03-27,Mia Martin,South,Florida,Miami,Office Supplies,Fasteners,Rubber Bands Size 32,536.07,194.27,7,0.0
CA-2025-10398,2025-06-26,Grace Taylor,East,New York,New York City,Office Supplies,Paper,Recycled Notepad Pack,230.68,121.01,8,0.2
CA-2025-10398,2025-12-19,Ivy Anderson,East,Pennsylvania,Philadelphia,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,1189.28,-40.94,4,0.15
CA-2024-10398,2024-11-02,Jack Thomas,West,Washington,Seattle,Office Supplies,Fasteners,Paperclips Box of 500,19.53,11.19,4,0.2
CA-2025-10399,2025-09-27,Ivy Anderson,East,Massachusetts,Boston,Technology,Machines,3D Printer Pro,1790.53,531.02,12,0.1
CA-2024-10399,2024-11-14,Jack Thomas,East,Massachusetts,Boston,Furniture,Tables,Folding Utility Table,767.8,7.7,2,0.0
CA-2024-10399,2024-03-04,Carol Martinez,Central,Texas,Austin,Furniture,Bookcases,Corner Display Cabinet,415.51,19.25,3,0.0
CA-2025-10400,2025-02-05,Olivia Lewis,East,Pennsylvania,Philadelphia,Technology,Machines,Laminator Core,9552.22,2059.31,11,0.0
CA-2025-10400,2025-04-18,Jack Thomas,Central,Texas,Houston,Office Supplies,Paper,Recycled Notepad Pack,259.1,146.97,5,0.2
CA-2024-10400,2024-09-11,Bob Johnson,East,Massachusetts,Boston,Technology,Machines,3D Printer Pro,3151.75,1249.21,7,0.0
CA-2025-10401,2025-04-26,Jack Thomas,South,North Carolina,Charlotte,Furniture,Chairs,Leather Executive High-Back Chair,2016.54,-241.57,10,0.0
CA-2024-10401,2024-03-16,David Chen,East,Pennsylvania,Philadelphia,Furniture,Furnishings,LED Desk Lamp,514.51,-0.69,6,0.5
CA-2024-10401,2024-03-14,Emily Davis,South,North Carolina,Charlotte,Office Supplies,Appliances,Countertop Microwave,312.52,108.41,10,0.0
